"State","Date","Day","Confirmed","Deaths","Recovered","Active.Cases","Closed.Cases","Death.Rate"
"Andaman and Nicobar Islands","18/03/2020",49,0,0,0,0,0,0
"Andhra Pradesh","18/03/2020",49,1,0,0,1,0,0
"Arunachal Pradesh","18/03/2020",49,0,0,0,0,0,0
"Assam","18/03/2020",49,0,0,0,0,0,0
"Bihar","18/03/2020",49,0,0,0,0,0,0
"Chandigarh","18/03/2020",49,0,0,0,0,0,0
"Chhattisgarh","18/03/2020",49,0,0,0,0,0,0
"Dadra and Nagar Haveli and Daman and Diu","18/03/2020",49,0,0,0,0,0,0
"Delhi","18/03/2020",49,10,1,2,7,3,10
"Goa","18/03/2020",49,0,0,0,0,0,0
"Gujarat","18/03/2020",49,0,0,0,0,0,0
"Haryana","18/03/2020",49,17,0,0,17,0,0
"Himachal Pradesh","18/03/2020",49,0,0,0,0,0,0
"Jammu and Kashmir","18/03/2020",49,3,0,0,3,0,0
"Jharkhand","18/03/2020",49,0,0,0,0,0,0
"Karnataka","18/03/2020",49,11,1,0,10,1,9.09
"Kerala","18/03/2020",49,27,0,3,24,3,0
"Ladakh","18/03/2020",49,8,0,0,8,0,0
"Madhya Pradesh","18/03/2020",49,0,0,0,0,0,0
"Maharashtra","18/03/2020",49,42,1,0,41,1,2.38
"Manipur","18/03/2020",49,0,0,0,0,0,0
"Meghalaya","18/03/2020",49,0,0,0,0,0,0
"Mizoram","18/03/2020",49,0,0,0,0,0,0
"Nagaland","18/03/2020",49,0,0,0,0,0,0
"Odisha","18/03/2020",49,1,0,0,1,0,0
"Puducherry","18/03/2020",49,1,0,0,1,0,0
"Punjab","18/03/2020",49,1,0,0,1,0,0
"Rajasthan","18/03/2020",49,4,0,3,1,3,0
"Sikkim","18/03/2020",49,0,0,0,0,0,0
"Tamil Nadu","18/03/2020",49,1,0,0,1,0,0
"Telangana","18/03/2020",49,6,0,1,5,1,0
"Telengana","18/03/2020",49,0,0,0,0,0,0
"Tripura","18/03/2020",49,0,0,0,0,0,0
"Unclassified","18/03/2020",49,0,0,0,0,0,0
"Uttar Pradesh","18/03/2020",49,16,0,5,11,5,0
"Uttarakhand","18/03/2020",49,1,0,0,1,0,0
"West Bengal","18/03/2020",49,1,0,0,1,0,0
"Andaman and Nicobar Islands","19/03/2020",50,0,0,0,0,0,0
"Andhra Pradesh","19/03/2020",50,2,0,0,2,0,0
"Arunachal Pradesh","19/03/2020",50,0,0,0,0,0,0
"Assam","19/03/2020",50,0,0,0,0,0,0
"Bihar","19/03/2020",50,0,0,0,0,0,0
"Chandigarh","19/03/2020",50,1,0,0,1,0,0
"Chhattisgarh","19/03/2020",50,1,0,0,1,0,0
"Dadra and Nagar Haveli and Daman and Diu","19/03/2020",50,0,0,0,0,0,0
"Delhi","19/03/2020",50,12,1,3,8,4,8.33
"Goa","19/03/2020",50,0,0,0,0,0,0
"Gujarat","19/03/2020",50,0,0,0,0,0,0
"Haryana","19/03/2020",50,17,0,0,17,0,0
"Himachal Pradesh","19/03/2020",50,0,0,0,0,0,0
"Jammu and Kashmir","19/03/2020",50,4,0,0,4,0,0
"Jharkhand","19/03/2020",50,0,0,0,0,0,0
"Karnataka","19/03/2020",50,14,1,0,13,1,7.14
"Kerala","19/03/2020",50,27,0,3,24,3,0
"Ladakh","19/03/2020",50,8,0,0,8,0,0
"Madhya Pradesh","19/03/2020",50,0,0,0,0,0,0
"Maharashtra","19/03/2020",50,47,1,0,46,1,2.13
"Manipur","19/03/2020",50,0,0,0,0,0,0
"Meghalaya","19/03/2020",50,0,0,0,0,0,0
"Mizoram","19/03/2020",50,0,0,0,0,0,0
"Nagaland","19/03/2020",50,0,0,0,0,0,0
"Odisha","19/03/2020",50,1,0,0,1,0,0
"Puducherry","19/03/2020",50,1,0,0,1,0,0
"Punjab","19/03/2020",50,2,1,0,1,1,50
"Rajasthan","19/03/2020",50,7,0,3,4,3,0
"Sikkim","19/03/2020",50,0,0,0,0,0,0
"Tamil Nadu","19/03/2020",50,2,0,1,1,1,0
"Telangana","19/03/2020",50,6,0,1,5,1,0
"Telengana","19/03/2020",50,0,0,0,0,0,0
"Tripura","19/03/2020",50,0,0,0,0,0,0
"Unclassified","19/03/2020",50,0,0,0,0,0,0
"Uttar Pradesh","19/03/2020",50,19,0,9,10,9,0
"Uttarakhand","19/03/2020",50,1,0,0,1,0,0
"West Bengal","19/03/2020",50,1,0,0,1,0,0
"Andaman and Nicobar Islands","20/03/2020",51,0,0,0,0,0,0
"Andhra Pradesh","20/03/2020",51,3,0,0,3,0,0
"Arunachal Pradesh","20/03/2020",51,0,0,0,0,0,0
"Assam","20/03/2020",51,0,0,0,0,0,0
"Bihar","20/03/2020",51,0,0,0,0,0,0
"Chandigarh","20/03/2020",51,1,0,0,1,0,0
"Chhattisgarh","20/03/2020",51,1,0,0,1,0,0
"Dadra and Nagar Haveli and Daman and Diu","20/03/2020",51,0,0,0,0,0,0
"Delhi","20/03/2020",51,17,1,5,11,6,5.88
"Goa","20/03/2020",51,0,0,0,0,0,0
"Gujarat","20/03/2020",51,5,0,0,5,0,0
"Haryana","20/03/2020",51,17,0,0,17,0,0
"Himachal Pradesh","20/03/2020",51,0,0,0,0,0,0
"Jammu and Kashmir","20/03/2020",51,4,0,0,4,0,0
"Jharkhand","20/03/2020",51,0,0,0,0,0,0
"Karnataka","20/03/2020",51,15,1,1,13,2,6.67
"Kerala","20/03/2020",51,28,0,3,25,3,0
"Ladakh","20/03/2020",51,10,0,0,10,0,0
"Madhya Pradesh","20/03/2020",51,0,0,0,0,0,0
"Maharashtra","20/03/2020",51,52,1,0,51,1,1.92
"Manipur","20/03/2020",51,0,0,0,0,0,0
"Meghalaya","20/03/2020",51,0,0,0,0,0,0
"Mizoram","20/03/2020",51,0,0,0,0,0,0
"Nagaland","20/03/2020",51,0,0,0,0,0,0
"Odisha","20/03/2020",51,2,0,0,2,0,0
"Puducherry","20/03/2020",51,1,0,0,1,0,0
"Punjab","20/03/2020",51,2,1,0,1,1,50
"Rajasthan","20/03/2020",51,17,0,3,14,3,0
"Sikkim","20/03/2020",51,0,0,0,0,0,0
"Tamil Nadu","20/03/2020",51,3,0,1,2,1,0
"Telangana","20/03/2020",51,17,0,1,16,1,0
"Telengana","20/03/2020",51,0,0,0,0,0,0
"Tripura","20/03/2020",51,0,0,0,0,0,0
"Unclassified","20/03/2020",51,0,0,0,0,0,0
"Uttar Pradesh","20/03/2020",51,23,0,9,14,9,0
"Uttarakhand","20/03/2020",51,3,0,0,3,0,0
"West Bengal","20/03/2020",51,2,0,0,2,0,0
"Andaman and Nicobar Islands","21/03/2020",52,0,0,0,0,0,0
"Andhra Pradesh","21/03/2020",52,3,0,0,3,0,0
"Arunachal Pradesh","21/03/2020",52,0,0,0,0,0,0
"Assam","21/03/2020",52,0,0,0,0,0,0
"Bihar","21/03/2020",52,0,0,0,0,0,0
"Chandigarh","21/03/2020",52,1,0,0,1,0,0
"Chhattisgarh","21/03/2020",52,1,0,0,1,0,0
"Dadra and Nagar Haveli and Daman and Diu","21/03/2020",52,0,0,0,0,0,0
"Delhi","21/03/2020",52,26,1,5,20,6,3.85
"Goa","21/03/2020",52,0,0,0,0,0,0
"Gujarat","21/03/2020",52,7,0,0,7,0,0
"Haryana","21/03/2020",52,17,0,0,17,0,0
"Himachal Pradesh","21/03/2020",52,2,0,0,2,0,0
"Jammu and Kashmir","21/03/2020",52,4,0,0,4,0,0
"Jharkhand","21/03/2020",52,0,0,0,0,0,0
"Karnataka","21/03/2020",52,15,1,1,13,2,6.67
"Kerala","21/03/2020",52,40,0,3,37,3,0
"Ladakh","21/03/2020",52,13,0,0,13,0,0
"Madhya Pradesh","21/03/2020",52,4,0,0,4,0,0
"Maharashtra","21/03/2020",52,63,1,0,62,1,1.59
"Manipur","21/03/2020",52,0,0,0,0,0,0
"Meghalaya","21/03/2020",52,0,0,0,0,0,0
"Mizoram","21/03/2020",52,0,0,0,0,0,0
"Nagaland","21/03/2020",52,0,0,0,0,0,0
"Odisha","21/03/2020",52,2,0,0,2,0,0
"Puducherry","21/03/2020",52,1,0,0,1,0,0
"Punjab","21/03/2020",52,13,1,0,12,1,7.69
"Rajasthan","21/03/2020",52,17,0,3,14,3,0
"Sikkim","21/03/2020",52,0,0,0,0,0,0
"Tamil Nadu","21/03/2020",52,3,0,1,2,1,0
"Telangana","21/03/2020",52,21,0,1,20,1,0
"Telengana","21/03/2020",52,0,0,0,0,0,0
"Tripura","21/03/2020",52,0,0,0,0,0,0
"Unclassified","21/03/2020",52,0,0,0,0,0,0
"Uttar Pradesh","21/03/2020",52,24,0,9,15,9,0
"Uttarakhand","21/03/2020",52,3,0,0,3,0,0
"West Bengal","21/03/2020",52,3,0,0,3,0,0
"Andaman and Nicobar Islands","22/03/2020",53,0,0,0,0,0,0
"Andhra Pradesh","22/03/2020",53,5,0,0,5,0,0
"Arunachal Pradesh","22/03/2020",53,0,0,0,0,0,0
"Assam","22/03/2020",53,0,0,0,0,0,0
"Bihar","22/03/2020",53,2,1,0,1,1,50
"Chandigarh","22/03/2020",53,5,0,0,5,0,0
"Chhattisgarh","22/03/2020",53,1,0,0,1,0,0
"Dadra and Nagar Haveli and Daman and Diu","22/03/2020",53,0,0,0,0,0,0
"Delhi","22/03/2020",53,29,1,5,23,6,3.45
"Goa","22/03/2020",53,0,0,0,0,0,0
"Gujarat","22/03/2020",53,18,1,0,17,1,5.56
"Haryana","22/03/2020",53,21,0,0,21,0,0
"Himachal Pradesh","22/03/2020",53,2,0,0,2,0,0
"Jammu and Kashmir","22/03/2020",53,4,0,0,4,0,0
"Jharkhand","22/03/2020",53,0,0,0,0,0,0
"Karnataka","22/03/2020",53,26,1,2,23,3,3.85
"Kerala","22/03/2020",53,52,0,3,49,3,0
"Ladakh","22/03/2020",53,13,0,0,13,0,0
"Madhya Pradesh","22/03/2020",53,4,0,0,4,0,0
"Maharashtra","22/03/2020",53,67,2,0,65,2,2.99
"Manipur","22/03/2020",53,0,0,0,0,0,0
"Meghalaya","22/03/2020",53,0,0,0,0,0,0
"Mizoram","22/03/2020",53,0,0,0,0,0,0
"Nagaland","22/03/2020",53,0,0,0,0,0,0
"Odisha","22/03/2020",53,2,0,0,2,0,0
"Puducherry","22/03/2020",53,1,0,0,1,0,0
"Punjab","22/03/2020",53,21,1,0,20,1,4.76
"Rajasthan","22/03/2020",53,24,0,3,21,3,0
"Sikkim","22/03/2020",53,0,0,0,0,0,0
"Tamil Nadu","22/03/2020",53,7,0,1,6,1,0
"Telangana","22/03/2020",53,22,0,1,21,1,0
"Telengana","22/03/2020",53,0,0,0,0,0,0
"Tripura","22/03/2020",53,0,0,0,0,0,0
"Unclassified","22/03/2020",53,0,0,0,0,0,0
"Uttar Pradesh","22/03/2020",53,27,0,9,18,9,0
"Uttarakhand","22/03/2020",53,3,0,0,3,0,0
"West Bengal","22/03/2020",53,4,0,0,4,0,0
"Andaman and Nicobar Islands","23/03/2020",54,0,0,0,0,0,0
"Andhra Pradesh","23/03/2020",54,7,0,0,7,0,0
"Arunachal Pradesh","23/03/2020",54,0,0,0,0,0,0
"Assam","23/03/2020",54,0,0,0,0,0,0
"Bihar","23/03/2020",54,2,1,0,1,1,50
"Chandigarh","23/03/2020",54,6,0,0,6,0,0
"Chhattisgarh","23/03/2020",54,1,0,0,1,0,0
"Dadra and Nagar Haveli and Daman and Diu","23/03/2020",54,0,0,0,0,0,0
"Delhi","23/03/2020",54,29,1,5,23,6,3.45
"Goa","23/03/2020",54,0,0,0,0,0,0
"Gujarat","23/03/2020",54,29,1,0,28,1,3.45
"Haryana","23/03/2020",54,26,0,0,26,0,0
"Himachal Pradesh","23/03/2020",54,2,0,0,2,0,0
"Jammu and Kashmir","23/03/2020",54,4,0,0,4,0,0
"Jharkhand","23/03/2020",54,0,0,0,0,0,0
"Karnataka","23/03/2020",54,33,1,2,30,3,3.03
"Kerala","23/03/2020",54,67,0,3,64,3,0
"Ladakh","23/03/2020",54,13,0,0,13,0,0
"Madhya Pradesh","23/03/2020",54,6,0,0,6,0,0
"Maharashtra","23/03/2020",54,74,2,0,72,2,2.7
"Manipur","23/03/2020",54,0,0,0,0,0,0
"Meghalaya","23/03/2020",54,0,0,0,0,0,0
"Mizoram","23/03/2020",54,0,0,0,0,0,0
"Nagaland","23/03/2020",54,0,0,0,0,0,0
"Odisha","23/03/2020",54,2,0,0,2,0,0
"Puducherry","23/03/2020",54,1,0,0,1,0,0
"Punjab","23/03/2020",54,21,1,0,20,1,4.76
"Rajasthan","23/03/2020",54,28,0,3,25,3,0
"Sikkim","23/03/2020",54,0,0,0,0,0,0
"Tamil Nadu","23/03/2020",54,9,0,1,8,1,0
"Telangana","23/03/2020",54,32,0,1,31,1,0
"Telengana","23/03/2020",54,0,0,0,0,0,0
"Tripura","23/03/2020",54,0,0,0,0,0,0
"Unclassified","23/03/2020",54,0,0,0,0,0,0
"Uttar Pradesh","23/03/2020",54,31,0,9,22,9,0
"Uttarakhand","23/03/2020",54,3,0,0,3,0,0
"West Bengal","23/03/2020",54,7,0,0,7,0,0
"Andaman and Nicobar Islands","24/03/2020",55,0,0,0,0,0,0
"Andhra Pradesh","24/03/2020",55,8,0,0,8,0,0
"Arunachal Pradesh","24/03/2020",55,0,0,0,0,0,0
"Assam","24/03/2020",55,0,0,0,0,0,0
"Bihar","24/03/2020",55,3,1,0,2,1,33.33
"Chandigarh","24/03/2020",55,7,0,0,7,0,0
"Chhattisgarh","24/03/2020",55,1,0,0,1,0,0
"Dadra and Nagar Haveli and Daman and Diu","24/03/2020",55,0,0,0,0,0,0
"Delhi","24/03/2020",55,30,1,6,23,7,3.33
"Goa","24/03/2020",55,0,0,0,0,0,0
"Gujarat","24/03/2020",55,33,1,0,32,1,3.03
"Haryana","24/03/2020",55,28,0,11,17,11,0
"Himachal Pradesh","24/03/2020",55,3,1,0,2,1,33.33
"Jammu and Kashmir","24/03/2020",55,4,0,0,4,0,0
"Jharkhand","24/03/2020",55,0,0,0,0,0,0
"Karnataka","24/03/2020",55,37,1,3,33,4,2.7
"Kerala","24/03/2020",55,95,0,4,91,4,0
"Ladakh","24/03/2020",55,13,0,0,13,0,0
"Madhya Pradesh","24/03/2020",55,7,0,0,7,0,0
"Maharashtra","24/03/2020",55,89,2,0,87,2,2.25
"Manipur","24/03/2020",55,1,0,0,1,0,0
"Meghalaya","24/03/2020",55,0,0,0,0,0,0
"Mizoram","24/03/2020",55,0,0,0,0,0,0
"Nagaland","24/03/2020",55,0,0,0,0,0,0
"Odisha","24/03/2020",55,2,0,0,2,0,0
"Puducherry","24/03/2020",55,1,0,0,1,0,0
"Punjab","24/03/2020",55,29,1,0,28,1,3.45
"Rajasthan","24/03/2020",55,32,0,3,29,3,0
"Sikkim","24/03/2020",55,0,0,0,0,0,0
"Tamil Nadu","24/03/2020",55,15,0,1,14,1,0
"Telangana","24/03/2020",55,35,0,1,34,1,0
"Telengana","24/03/2020",55,0,0,0,0,0,0
"Tripura","24/03/2020",55,0,0,0,0,0,0
"Unclassified","24/03/2020",55,0,0,0,0,0,0
"Uttar Pradesh","24/03/2020",55,33,0,11,22,11,0
"Uttarakhand","24/03/2020",55,4,0,0,4,0,0
"West Bengal","24/03/2020",55,9,1,0,8,1,11.11
"Andaman and Nicobar Islands","25/03/2020",56,0,0,0,0,0,0
"Andhra Pradesh","25/03/2020",56,9,0,1,8,1,0
"Arunachal Pradesh","25/03/2020",56,0,0,0,0,0,0
"Assam","25/03/2020",56,0,0,0,0,0,0
"Bihar","25/03/2020",56,4,1,0,3,1,25
"Chandigarh","25/03/2020",56,7,0,0,7,0,0
"Chhattisgarh","25/03/2020",56,1,0,0,1,0,0
"Dadra and Nagar Haveli and Daman and Diu","25/03/2020",56,0,0,0,0,0,0
"Delhi","25/03/2020",56,31,1,6,24,7,3.23
"Goa","25/03/2020",56,0,0,0,0,0,0
"Gujarat","25/03/2020",56,38,1,0,37,1,2.63
"Haryana","25/03/2020",56,28,0,11,17,11,0
"Himachal Pradesh","25/03/2020",56,3,1,0,2,1,33.33
"Jammu and Kashmir","25/03/2020",56,7,0,1,6,1,0
"Jharkhand","25/03/2020",56,0,0,0,0,0,0
"Karnataka","25/03/2020",56,41,1,3,37,4,2.44
"Kerala","25/03/2020",56,109,0,4,105,4,0
"Ladakh","25/03/2020",56,13,0,0,13,0,0
"Madhya Pradesh","25/03/2020",56,14,0,0,14,0,0
"Maharashtra","25/03/2020",56,128,3,1,124,4,2.34
"Manipur","25/03/2020",56,1,0,0,1,0,0
"Meghalaya","25/03/2020",56,0,0,0,0,0,0
"Mizoram","25/03/2020",56,1,0,0,1,0,0
"Nagaland","25/03/2020",56,0,0,0,0,0,0
"Odisha","25/03/2020",56,2,0,0,2,0,0
"Puducherry","25/03/2020",56,1,0,0,1,0,0
"Punjab","25/03/2020",56,29,1,0,28,1,3.45
"Rajasthan","25/03/2020",56,36,0,3,33,3,0
"Sikkim","25/03/2020",56,0,0,0,0,0,0
"Tamil Nadu","25/03/2020",56,18,0,1,17,1,0
"Telangana","25/03/2020",56,35,0,1,34,1,0
"Telengana","25/03/2020",56,0,0,0,0,0,0
"Tripura","25/03/2020",56,0,0,0,0,0,0
"Unclassified","25/03/2020",56,0,0,0,0,0,0
"Uttar Pradesh","25/03/2020",56,37,0,11,26,11,0
"Uttarakhand","25/03/2020",56,4,0,0,4,0,0
"West Bengal","25/03/2020",56,9,1,0,8,1,11.11
"Andaman and Nicobar Islands","26/03/2020",57,1,0,0,1,0,0
"Andhra Pradesh","26/03/2020",57,11,0,1,10,1,0
"Arunachal Pradesh","26/03/2020",57,0,0,0,0,0,0
"Assam","26/03/2020",57,0,0,0,0,0,0
"Bihar","26/03/2020",57,6,1,0,5,1,16.67
"Chandigarh","26/03/2020",57,7,0,0,7,0,0
"Chhattisgarh","26/03/2020",57,6,0,0,6,0,0
"Dadra and Nagar Haveli and Daman and Diu","26/03/2020",57,0,0,0,0,0,0
"Delhi","26/03/2020",57,36,1,6,29,7,2.78
"Goa","26/03/2020",57,3,0,0,3,0,0
"Gujarat","26/03/2020",57,43,3,0,40,3,6.98
"Haryana","26/03/2020",57,30,0,11,19,11,0
"Himachal Pradesh","26/03/2020",57,3,1,0,2,1,33.33
"Jammu and Kashmir","26/03/2020",57,13,0,1,12,1,0
"Jharkhand","26/03/2020",57,0,0,0,0,0,0
"Karnataka","26/03/2020",57,55,2,3,50,5,3.64
"Kerala","26/03/2020",57,118,0,6,112,6,0
"Ladakh","26/03/2020",57,13,0,0,13,0,0
"Madhya Pradesh","26/03/2020",57,20,1,0,19,1,5
"Maharashtra","26/03/2020",57,124,3,1,120,4,2.42
"Manipur","26/03/2020",57,1,0,0,1,0,0
"Meghalaya","26/03/2020",57,0,0,0,0,0,0
"Mizoram","26/03/2020",57,1,0,0,1,0,0
"Nagaland","26/03/2020",57,0,0,0,0,0,0
"Odisha","26/03/2020",57,2,0,0,2,0,0
"Puducherry","26/03/2020",57,1,0,0,1,0,0
"Punjab","26/03/2020",57,33,1,0,32,1,3.03
"Rajasthan","26/03/2020",57,41,0,3,38,3,0
"Sikkim","26/03/2020",57,0,0,0,0,0,0
"Tamil Nadu","26/03/2020",57,26,1,1,24,2,3.85
"Telangana","26/03/2020",57,44,0,1,43,1,0
"Telengana","26/03/2020",57,0,0,0,0,0,0
"Tripura","26/03/2020",57,0,0,0,0,0,0
"Unclassified","26/03/2020",57,0,0,0,0,0,0
"Uttar Pradesh","26/03/2020",57,41,0,11,30,11,0
"Uttarakhand","26/03/2020",57,5,0,0,5,0,0
"West Bengal","26/03/2020",57,10,1,0,9,1,10
"Andaman and Nicobar Islands","27/03/2020",58,1,0,0,1,0,0
"Andhra Pradesh","27/03/2020",58,12,0,1,11,1,0
"Arunachal Pradesh","27/03/2020",58,0,0,0,0,0,0
"Assam","27/03/2020",58,0,0,0,0,0,0
"Bihar","27/03/2020",58,6,1,0,5,1,16.67
"Chandigarh","27/03/2020",58,7,0,0,7,0,0
"Chhattisgarh","27/03/2020",58,6,0,0,6,0,0
"Dadra and Nagar Haveli and Daman and Diu","27/03/2020",58,0,0,0,0,0,0
"Delhi","27/03/2020",58,36,1,6,29,7,2.78
"Goa","27/03/2020",58,3,0,0,3,0,0
"Gujarat","27/03/2020",58,43,3,0,40,3,6.98
"Haryana","27/03/2020",58,30,0,11,19,11,0
"Himachal Pradesh","27/03/2020",58,3,1,0,2,1,33.33
"Jammu and Kashmir","27/03/2020",58,13,1,1,11,2,7.69
"Jharkhand","27/03/2020",58,0,0,0,0,0,0
"Karnataka","27/03/2020",58,55,2,3,50,5,3.64
"Kerala","27/03/2020",58,137,0,11,126,11,0
"Ladakh","27/03/2020",58,13,0,3,10,3,0
"Madhya Pradesh","27/03/2020",58,20,1,0,19,1,5
"Maharashtra","27/03/2020",58,130,4,15,111,19,3.08
"Manipur","27/03/2020",58,1,0,0,1,0,0
"Meghalaya","27/03/2020",58,0,0,0,0,0,0
"Mizoram","27/03/2020",58,1,0,0,1,0,0
"Nagaland","27/03/2020",58,0,0,0,0,0,0
"Odisha","27/03/2020",58,2,0,0,2,0,0
"Puducherry","27/03/2020",58,1,0,0,1,0,0
"Punjab","27/03/2020",58,33,1,0,32,1,3.03
"Rajasthan","27/03/2020",58,41,0,3,38,3,0
"Sikkim","27/03/2020",58,0,0,0,0,0,0
"Tamil Nadu","27/03/2020",58,29,1,1,27,2,3.45
"Telangana","27/03/2020",58,45,0,1,44,1,0
"Telengana","27/03/2020",58,0,0,0,0,0,0
"Tripura","27/03/2020",58,0,0,0,0,0,0
"Unclassified","27/03/2020",58,0,0,0,0,0,0
"Uttar Pradesh","27/03/2020",58,41,0,11,30,11,0
"Uttarakhand","27/03/2020",58,5,0,0,5,0,0
"West Bengal","27/03/2020",58,10,1,0,9,1,10
"Andaman and Nicobar Islands","28/03/2020",59,6,0,0,6,0,0
"Andhra Pradesh","28/03/2020",59,14,0,1,13,1,0
"Arunachal Pradesh","28/03/2020",59,0,0,0,0,0,0
"Assam","28/03/2020",59,0,0,0,0,0,0
"Bihar","28/03/2020",59,9,1,0,8,1,11.11
"Chandigarh","28/03/2020",59,8,0,0,8,0,0
"Chhattisgarh","28/03/2020",59,6,0,0,6,0,0
"Dadra and Nagar Haveli and Daman and Diu","28/03/2020",59,0,0,0,0,0,0
"Delhi","28/03/2020",59,39,1,6,32,7,2.56
"Goa","28/03/2020",59,3,0,0,3,0,0
"Gujarat","28/03/2020",59,45,3,0,42,3,6.67
"Haryana","28/03/2020",59,33,0,12,21,12,0
"Himachal Pradesh","28/03/2020",59,3,1,0,2,1,33.33
"Jammu and Kashmir","28/03/2020",59,20,1,1,18,2,5
"Jharkhand","28/03/2020",59,0,0,0,0,0,0
"Karnataka","28/03/2020",59,55,2,3,50,5,3.64
"Kerala","28/03/2020",59,176,0,11,165,11,0
"Ladakh","28/03/2020",59,13,0,3,10,3,0
"Madhya Pradesh","28/03/2020",59,30,2,0,28,2,6.67
"Maharashtra","28/03/2020",59,180,5,25,150,30,2.78
"Manipur","28/03/2020",59,1,0,0,1,0,0
"Meghalaya","28/03/2020",59,0,0,0,0,0,0
"Mizoram","28/03/2020",59,1,0,0,1,0,0
"Nagaland","28/03/2020",59,0,0,0,0,0,0
"Odisha","28/03/2020",59,3,0,0,3,0,0
"Puducherry","28/03/2020",59,1,0,0,1,0,0
"Punjab","28/03/2020",59,38,1,1,36,2,2.63
"Rajasthan","28/03/2020",59,54,0,3,51,3,0
"Sikkim","28/03/2020",59,0,0,0,0,0,0
"Tamil Nadu","28/03/2020",59,40,1,2,37,3,2.5
"Telangana","28/03/2020",59,56,0,1,55,1,0
"Telengana","28/03/2020",59,0,0,0,0,0,0
"Tripura","28/03/2020",59,0,0,0,0,0,0
"Unclassified","28/03/2020",59,0,0,0,0,0,0
"Uttar Pradesh","28/03/2020",59,55,0,11,44,11,0
"Uttarakhand","28/03/2020",59,5,0,0,5,0,0
"West Bengal","28/03/2020",59,15,1,0,14,1,6.67
"Andaman and Nicobar Islands","29/03/2020",60,9,0,0,9,0,0
"Andhra Pradesh","29/03/2020",60,19,0,1,18,1,0
"Arunachal Pradesh","29/03/2020",60,0,0,0,0,0,0
"Assam","29/03/2020",60,0,0,0,0,0,0
"Bihar","29/03/2020",60,11,1,0,10,1,9.09
"Chandigarh","29/03/2020",60,8,0,0,8,0,0
"Chhattisgarh","29/03/2020",60,7,0,0,7,0,0
"Dadra and Nagar Haveli and Daman and Diu","29/03/2020",60,0,0,0,0,0,0
"Delhi","29/03/2020",60,49,2,6,41,8,4.08
"Goa","29/03/2020",60,5,0,0,5,0,0
"Gujarat","29/03/2020",60,58,5,1,52,6,8.62
"Haryana","29/03/2020",60,33,0,17,16,17,0
"Himachal Pradesh","29/03/2020",60,3,1,0,2,1,33.33
"Jammu and Kashmir","29/03/2020",60,31,2,1,28,3,6.45
"Jharkhand","29/03/2020",60,0,0,0,0,0,0
"Karnataka","29/03/2020",60,76,3,5,68,8,3.95
"Kerala","29/03/2020",60,182,1,15,166,16,0.55
"Ladakh","29/03/2020",60,13,0,3,10,3,0
"Madhya Pradesh","29/03/2020",60,30,2,0,28,2,6.67
"Maharashtra","29/03/2020",60,186,6,25,155,31,3.23
"Manipur","29/03/2020",60,1,0,0,1,0,0
"Meghalaya","29/03/2020",60,0,0,0,0,0,0
"Mizoram","29/03/2020",60,1,0,0,1,0,0
"Nagaland","29/03/2020",60,0,0,0,0,0,0
"Odisha","29/03/2020",60,3,0,0,3,0,0
"Puducherry","29/03/2020",60,1,0,0,1,0,0
"Punjab","29/03/2020",60,38,1,1,36,2,2.63
"Rajasthan","29/03/2020",60,55,0,3,52,3,0
"Sikkim","29/03/2020",60,0,0,0,0,0,0
"Tamil Nadu","29/03/2020",60,49,1,4,44,5,2.04
"Telangana","29/03/2020",60,66,1,1,64,2,1.52
"Telengana","29/03/2020",60,0,0,0,0,0,0
"Tripura","29/03/2020",60,0,0,0,0,0,0
"Unclassified","29/03/2020",60,0,0,0,0,0,0
"Uttar Pradesh","29/03/2020",60,65,0,11,54,11,0
"Uttarakhand","29/03/2020",60,7,0,2,5,2,0
"West Bengal","29/03/2020",60,18,1,0,17,1,5.56
"Andaman and Nicobar Islands","30/03/2020",61,9,0,0,9,0,0
"Andhra Pradesh","30/03/2020",61,23,0,1,22,1,0
"Arunachal Pradesh","30/03/2020",61,0,0,0,0,0,0
"Assam","30/03/2020",61,0,0,0,0,0,0
"Bihar","30/03/2020",61,15,1,0,14,1,6.67
"Chandigarh","30/03/2020",61,8,0,0,8,0,0
"Chhattisgarh","30/03/2020",61,7,0,0,7,0,0
"Dadra and Nagar Haveli and Daman and Diu","30/03/2020",61,0,0,0,0,0,0
"Delhi","30/03/2020",61,87,2,6,79,8,2.3
"Goa","30/03/2020",61,5,0,0,5,0,0
"Gujarat","30/03/2020",61,69,6,1,62,7,8.7
"Haryana","30/03/2020",61,36,0,18,18,18,0
"Himachal Pradesh","30/03/2020",61,3,1,0,2,1,33.33
"Jammu and Kashmir","30/03/2020",61,48,2,2,44,4,4.17
"Jharkhand","30/03/2020",61,0,0,0,0,0,0
"Karnataka","30/03/2020",61,83,3,5,75,8,3.61
"Kerala","30/03/2020",61,202,1,19,182,20,0.5
"Ladakh","30/03/2020",61,13,0,3,10,3,0
"Madhya Pradesh","30/03/2020",61,47,3,0,44,3,6.38
"Maharashtra","30/03/2020",61,198,8,25,165,33,4.04
"Manipur","30/03/2020",61,1,0,0,1,0,0
"Meghalaya","30/03/2020",61,0,0,0,0,0,0
"Mizoram","30/03/2020",61,1,0,0,1,0,0
"Nagaland","30/03/2020",61,0,0,0,0,0,0
"Odisha","30/03/2020",61,3,0,0,3,0,0
